,MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
2958,Isomap,x72data,_smoteSVM,SGD,NONE,NONE,0.8320000000000001,0.7999999999999999,0.6779999999999999,0.7979999999999999,0.708,0.508,0.7394767441860466
2959,Isomap,x72data,_smoteSVM,SVM,NONE,NONE,0.79,0.722,0.718,0.742,0.716,0.514,0.7198807394156229
2960,Isomap,x73data,_smoteSVM,ABC,NONE,NONE,0.904,0.8859999999999999,0.8740000000000001,0.8939999999999999,0.882,0.7739999999999999,0.8810030165912519
2961,Isomap,x73data,_smoteSVM,DTREE,NONE,NONE,0.908,0.8960000000000001,0.858,0.9,0.8740000000000001,0.77,0.8777394419306184
2962,Isomap,x73data,_smoteSVM,GNB,NONE,NONE,0.8859999999999999,0.858,0.866,0.866,0.8620000000000001,0.74,0.8613555806938159
2963,Isomap,x73data,_smoteSVM,KNN,NONE,NONE,0.898,0.884,0.866,0.8899999999999999,0.8759999999999999,0.77,0.8752073906485671
2964,Isomap,x73data,_smoteSVM,LRG,NONE,NONE,0.8759999999999999,0.8540000000000001,0.8259999999999998,0.86,0.8379999999999999,0.7040000000000001,0.8404581447963799
2965,Isomap,x73data,_smoteSVM,MLP,NONE,NONE,0.8959999999999999,0.8779999999999999,0.8619999999999999,0.884,0.8699999999999999,0.7559999999999999,0.8704901960784314
2966,Isomap,x73data,_smoteSVM,QDA,NONE,NONE,0.8759999999999999,0.79,0.8640000000000001,0.794,0.8079999999999999,0.672,0.8261953242835597
2967,Isomap,x73data,_smoteSVM,RF,NONE,NONE,0.924,0.916,0.892,0.9179999999999999,0.906,0.8140000000000001,0.9030920060331824
2968,Isomap,x73data,_smoteSVM,SGD,NONE,NONE,0.8859999999999999,0.828,0.8,0.8200000000000001,0.754,0.6279999999999999,0.8136934389140272
2969,Isomap,x73data,_smoteSVM,SVM,NONE,NONE,0.904,0.86,0.922,0.8699999999999999,0.8879999999999999,0.784,0.890906862745098
2970,Isomap,x74data,_smoteSVM,ABC,NONE,NONE,0.996,0.996,1.0,0.996,0.998,0.994,0.9972222222222221
2971,Isomap,x74data,_smoteSVM,DTREE,NONE,NONE,0.992,0.992,0.976,0.992,0.984,0.968,0.9829365079365079
2972,Isomap,x74data,_smoteSVM,GNB,NONE,NONE,0.968,0.958,0.992,0.9620000000000001,0.974,0.946,0.975
2973,Isomap,x74data,_smoteSVM,KNN,NONE,NONE,0.996,0.996,1.0,0.996,0.998,0.994,0.9972222222222221
2974,Isomap,x74data,_smoteSVM,LRG,NONE,NONE,0.912,0.8960000000000001,0.472,0.8740000000000001,0.5920000000000001,0.386,0.6857142857142857
2975,Isomap,x74data,_smoteSVM,MLP,NONE,NONE,0.9359999999999999,0.9640000000000001,0.8079999999999999,0.948,0.7859999999999999,0.774,0.8857142857142858
2976,Isomap,x74data,_smoteSVM,QDA,NONE,NONE,0.98,0.978,0.998,0.98,0.988,0.97,0.9861111111111108
2977,Isomap,x74data,_smoteSVM,RF,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2978,Isomap,x74data,_smoteSVM,SGD,NONE,NONE,0.958,0.8400000000000001,0.948,0.8340000000000001,0.8540000000000001,0.7819999999999998,0.8912698412698411
2979,Isomap,x74data,_smoteSVM,SVM,NONE,NONE,0.7759999999999999,0.852,0.23200000000000004,0.7899999999999999,0.182,0.09,0.5428571428571428
2980,Isomap,x75data,_smoteSVM,ABC,NONE,NONE,0.992,0.992,0.976,0.992,0.984,0.968,0.9829365079365079
2981,Isomap,x75data,_smoteSVM,DTREE,NONE,NONE,0.992,0.992,0.976,0.992,0.984,0.968,0.9829365079365079
2982,Isomap,x75data,_smoteSVM,GNB,NONE,NONE,0.966,0.956,0.994,0.956,0.974,0.94,0.972222222222222
2983,Isomap,x75data,_smoteSVM,KNN,NONE,NONE,0.992,0.99,0.998,0.992,0.994,0.988,0.9944444444444444
2984,Isomap,x75data,_smoteSVM,LRG,NONE,NONE,0.912,0.8959999999999999,0.4720000000000001,0.8779999999999999,0.6,0.388,0.6857142857142857
2985,Isomap,x75data,_smoteSVM,MLP,NONE,NONE,0.992,0.992,0.976,0.992,0.984,0.968,0.9829365079365079
2986,Isomap,x75data,_smoteSVM,QDA,NONE,NONE,0.976,0.97,0.9940000000000001,0.976,0.982,0.9640000000000001,0.9833333333333334
2987,Isomap,x75data,_smoteSVM,RF,NONE,NONE,0.992,0.992,0.976,0.992,0.984,0.968,0.9829365079365079
2988,Isomap,x75data,_smoteSVM,SGD,NONE,NONE,0.968,0.962,0.8539999999999999,0.96,0.8859999999999999,0.8219999999999998,0.9087301587301588
2989,Isomap,x75data,_smoteSVM,SVM,NONE,NONE,0.852,0.8640000000000001,0.30400000000000005,0.82,0.364,0.18,0.5857142857142856
2990,Isomap,x76data,_smoteSVM,ABC,NONE,NONE,0.9399999999999998,0.932,0.8759999999999999,0.934,0.8999999999999998,0.818,0.9045944406470724
2991,Isomap,x76data,_smoteSVM,DTREE,NONE,NONE,0.942,0.934,0.8939999999999999,0.934,0.91,0.8340000000000001,0.912808726361358
2992,Isomap,x76data,_smoteSVM,GNB,NONE,NONE,0.952,0.942,0.9259999999999999,0.9440000000000002,0.932,0.8699999999999999,0.9327762588288906
2993,Isomap,x76data,_smoteSVM,KNN,NONE,NONE,0.962,0.958,0.9280000000000002,0.9559999999999998,0.9399999999999998,0.8859999999999999,0.9415795169742538
2994,Isomap,x76data,_smoteSVM,LRG,NONE,NONE,0.9279999999999999,0.908,0.8879999999999999,0.912,0.8940000000000001,0.8039999999999999,0.8961101617680566
2995,Isomap,x76data,_smoteSVM,MLP,NONE,NONE,0.9399999999999998,0.924,0.906,0.9279999999999999,0.912,0.8400000000000001,0.9148507632718159
2996,Isomap,x76data,_smoteSVM,QDA,NONE,NONE,0.866,0.472,0.8719999999999999,0.522,0.6060000000000001,0.35200000000000004,0.6719799498746867
2997,Isomap,x76data,_smoteSVM,RF,NONE,NONE,0.9640000000000001,0.9620000000000001,0.9,0.9620000000000001,0.9279999999999999,0.868,0.9304465709728869
2998,Isomap,x76data,_smoteSVM,SGD,NONE,NONE,0.9200000000000002,0.8759999999999999,0.914,0.884,0.892,0.792,0.8939604693552063
2999,Isomap,x76data,_smoteSVM,SVM,NONE,NONE,0.9239999999999998,0.8960000000000001,0.902,0.904,0.9,0.8079999999999999,0.8990612895876055
3000,Isomap,x78data,_smoteSVM,ABC,NONE,NONE,0.956,0.954,0.8420000000000001,0.956,0.8879999999999999,0.8039999999999999,0.8964864864864864
3001,Isomap,x78data,_smoteSVM,DTREE,NONE,NONE,0.94,0.93,0.8099999999999999,0.934,0.8600000000000001,0.754,0.869009009009009
3002,Isomap,x78data,_smoteSVM,GNB,NONE,NONE,0.934,0.9280000000000002,0.8079999999999999,0.93,0.86,0.754,0.8690090090090091
3003,Isomap,x78data,_smoteSVM,KNN,NONE,NONE,0.948,0.944,0.8099999999999999,0.946,0.868,0.7659999999999999,0.8771171171171173
3004,Isomap,x78data,_smoteSVM,LRG,NONE,NONE,0.748,0.8640000000000001,0.136,0.8059999999999999,0.0,0.0,0.5
3005,Isomap,x78data,_smoteSVM,MLP,NONE,NONE,0.95,0.9479999999999998,0.8379999999999999,0.95,0.884,0.8,0.8937837837837839
3006,Isomap,x78data,_smoteSVM,QDA,NONE,NONE,0.944,0.944,0.754,0.944,0.836,0.716,0.8491891891891893
3007,Isomap,x78data,_smoteSVM,RF,NONE,NONE,0.974,0.974,0.8740000000000001,0.974,0.914,0.8480000000000001,0.9212612612612612
3008,Isomap,x78data,_smoteSVM,SGD,NONE,NONE,0.726,0.7759999999999999,0.6980000000000001,0.7420000000000001,0.532,0.484,0.7379279279279279
3009,Isomap,x78data,_smoteSVM,SVM,NONE,NONE,0.748,0.8640000000000001,0.136,0.8059999999999999,0.0,0.0,0.5
3010,Isomap,x79data,_smoteSVM,ABC,NONE,NONE,0.948,0.942,0.8420000000000001,0.944,0.8880000000000001,0.8,0.8923438393367641
3011,Isomap,x79data,_smoteSVM,DTREE,NONE,NONE,0.944,0.938,0.82,0.938,0.8740000000000001,0.772,0.8781378644939967
3012,Isomap,x79data,_smoteSVM,GNB,NONE,NONE,0.902,0.254,0.904,0.268,0.396,0.14800000000000002,0.5772112635791882
3013,Isomap,x79data,_smoteSVM,KNN,NONE,NONE,0.932,0.9200000000000002,0.792,0.9259999999999999,0.8540000000000001,0.736,0.855700400228702
3014,Isomap,x79data,_smoteSVM,LRG,NONE,NONE,0.924,0.916,0.7579999999999999,0.92,0.828,0.7020000000000001,0.8376232847341338
3015,Isomap,x79data,_smoteSVM,MLP,NONE,NONE,0.948,0.9359999999999999,0.8619999999999999,0.9399999999999998,0.898,0.8139999999999998,0.90039594053745
3016,Isomap,x79data,_smoteSVM,QDA,NONE,NONE,0.8460000000000001,0.63,0.534,0.6359999999999999,0.406,0.23800000000000004,0.5807489994282446
3017,Isomap,x79data,_smoteSVM,RF,NONE,NONE,0.95,0.952,0.8140000000000001,0.952,0.8779999999999999,0.782,0.8827722984562609
3018,Isomap,x79data,_smoteSVM,SGD,NONE,NONE,0.938,0.92,0.8299999999999998,0.924,0.868,0.762,0.8735924099485419
3019,Isomap,x79data,_smoteSVM,SVM,NONE,NONE,0.932,0.922,0.7959999999999999,0.9259999999999999,0.8539999999999999,0.742,0.8591223556317896
3020,Isomap,x7data,_smoteSVM,ABC,NONE,NONE,0.974,0.974,0.82,0.974,0.89,0.804,0.8958762886597939
3021,Isomap,x7data,_smoteSVM,DTREE,NONE,NONE,0.952,0.942,0.752,0.946,0.836,0.72,0.8491934918297215
3022,Isomap,x7data,_smoteSVM,GNB,NONE,NONE,0.898,0.8639999999999999,0.504,0.8740000000000001,0.6359999999999999,0.428,0.6828494284311664
3023,Isomap,x7data,_smoteSVM,KNN,NONE,NONE,0.9740000000000001,0.972,0.858,0.972,0.91,0.8420000000000001,0.91503728639222
3024,Isomap,x7data,_smoteSVM,LRG,NONE,NONE,0.9179999999999999,0.916,0.5079999999999999,0.914,0.6559999999999999,0.462,0.711694368469037
3025,Isomap,x7data,_smoteSVM,MLP,NONE,NONE,0.976,0.974,0.898,0.976,0.93,0.8799999999999999,0.9362180611076044
3026,Isomap,x7data,_smoteSVM,QDA,NONE,NONE,0.8400000000000001,0.9200000000000002,0.08,0.8720000000000001,0.0,0.0,0.5
3027,Isomap,x7data,_smoteSVM,RF,NONE,NONE,0.972,0.97,0.8360000000000001,0.972,0.898,0.82,0.9039156556093226
3028,Isomap,x7data,_smoteSVM,SGD,NONE,NONE,0.938,0.5980000000000001,0.904,0.6119999999999999,0.638,0.516,0.7509818360333824
3029,Isomap,x7data,_smoteSVM,SVM,NONE,NONE,0.91,0.9259999999999999,0.268,0.904,0.396,0.212,0.5979381443298969
3030,Isomap,x80data,_smoteSVM,ABC,NONE,NONE,0.9179999999999999,0.904,0.736,0.908,0.8059999999999999,0.6699999999999999,0.8189734582357534
3031,Isomap,x80data,_smoteSVM,DTREE,NONE,NONE,0.9,0.89,0.6079999999999999,0.8939999999999999,0.7140000000000001,0.542,0.7492115534738486
3032,Isomap,x80data,_smoteSVM,GNB,NONE,NONE,0.938,0.8800000000000001,0.934,0.9,0.906,0.82,0.9083684621389541
3033,Isomap,x80data,_smoteSVM,KNN,NONE,NONE,0.938,0.922,0.8140000000000001,0.924,0.8620000000000001,0.754,0.8668032786885245
3034,Isomap,x80data,_smoteSVM,LRG,NONE,NONE,0.932,0.9,0.8340000000000001,0.91,0.8620000000000001,0.76,0.8661163153786106
3035,Isomap,x80data,_smoteSVM,MLP,NONE,NONE,0.942,0.9179999999999999,0.866,0.922,0.8859999999999999,0.7959999999999999,0.8904020296643248
3036,Isomap,x80data,_smoteSVM,QDA,NONE,NONE,0.9259999999999998,0.8719999999999999,0.8340000000000001,0.8879999999999999,0.85,0.728,0.8527556596409056
3037,Isomap,x80data,_smoteSVM,RF,NONE,NONE,0.93,0.9259999999999999,0.7380000000000001,0.9259999999999999,0.8200000000000001,0.6900000000000001,0.8306128024980485
3038,Isomap,x80data,_smoteSVM,SGD,NONE,NONE,0.9059999999999999,0.866,0.732,0.8699999999999999,0.6920000000000001,0.6,0.7972794691647149
3039,Isomap,x80data,_smoteSVM,SVM,NONE,NONE,0.93,0.8400000000000001,0.9280000000000002,0.8640000000000001,0.8780000000000001,0.7699999999999999,0.8833411397345824
3040,Isomap,x81data,_smoteSVM,ABC,NONE,NONE,0.9640000000000001,0.954,0.942,0.954,0.946,0.898,0.9478397252202267
3041,Isomap,x81data,_smoteSVM,DTREE,NONE,NONE,0.96,0.9559999999999998,0.8700000000000001,0.96,0.912,0.8399999999999999,0.9138594668553044
3042,Isomap,x81data,_smoteSVM,GNB,NONE,NONE,0.942,0.932,0.8379999999999999,0.934,0.882,0.7860000000000001,0.8844301305483434
3043,Isomap,x81data,_smoteSVM,KNN,NONE,NONE,0.966,0.966,0.914,0.966,0.94,0.8859999999999999,0.9392433580340316
3044,Isomap,x81data,_smoteSVM,LRG,NONE,NONE,0.944,0.9259999999999999,0.8740000000000001,0.932,0.9,0.8119999999999999,0.8995416661490296
3045,Isomap,x81data,_smoteSVM,MLP,NONE,NONE,0.97,0.96,0.9559999999999998,0.9640000000000001,0.958,0.92,0.9584260966943376
3046,Isomap,x81data,_smoteSVM,QDA,NONE,NONE,0.942,0.9279999999999999,0.868,0.9360000000000002,0.898,0.812,0.8998846398773728
3047,Isomap,x81data,_smoteSVM,RF,NONE,NONE,0.9759999999999998,0.9740000000000001,0.934,0.9740000000000001,0.9540000000000001,0.908,0.9525489871002848
3048,Isomap,x81data,_smoteSVM,SGD,NONE,NONE,0.942,0.914,0.892,0.922,0.902,0.8160000000000001,0.9021023146177632
3049,Isomap,x81data,_smoteSVM,SVM,NONE,NONE,0.944,0.9280000000000002,0.8620000000000001,0.93,0.8939999999999999,0.8019999999999999,0.8939729436386454
3050,Isomap,appendicitis,_delaunay_edge_ratio_9,ABC,edge_ratio,9,0.826,0.792,0.6719999999999999,0.794,0.6940000000000001,0.506,0.7326470588235294
3051,Isomap,appendicitis,_delaunay_edge_ratio_9,DTREE,edge_ratio,9,0.746,0.708,0.5,0.7200000000000001,0.51,0.336,0.603235294117647
3052,Isomap,appendicitis,_delaunay_edge_ratio_9,GNB,edge_ratio,9,0.818,0.7659999999999999,0.636,0.768,0.6579999999999999,0.444,0.7008823529411764
3053,Isomap,appendicitis,_delaunay_edge_ratio_9,KNN,edge_ratio,9,0.7460000000000001,0.716,0.502,0.728,0.568,0.344,0.6091176470588235
3054,Isomap,appendicitis,_delaunay_edge_ratio_9,LRG,edge_ratio,9,0.8019999999999999,0.812,0.456,0.79,0.5479999999999999,0.322,0.6347058823529412
3055,Isomap,appendicitis,_delaunay_edge_ratio_9,MLP,edge_ratio,9,0.8620000000000001,0.828,0.72,0.8320000000000001,0.7539999999999999,0.58,0.7752941176470588
3056,Isomap,appendicitis,_delaunay_edge_ratio_9,QDA,edge_ratio,9,0.8140000000000001,0.7739999999999999,0.6679999999999999,0.784,0.7,0.508,0.7208823529411764
3057,Isomap,appendicitis,_delaunay_edge_ratio_9,RF,edge_ratio,9,0.7939999999999999,0.7539999999999999,0.6239999999999999,0.7660000000000001,0.6719999999999999,0.462,0.69
3058,Isomap,appendicitis,_delaunay_edge_ratio_9,SGD,edge_ratio,9,0.762,0.654,0.48,0.6399999999999999,0.418,0.2240000000000001,0.5679411764705883
3059,Isomap,appendicitis,_delaunay_edge_ratio_9,SVM,edge_ratio,9,0.648,0.8019999999999999,0.198,0.71,0.0,0.0,0.5
3060,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,ABC,edge_ratio,9,0.6679999999999999,0.71,0.39799999999999996,0.6759999999999999,0.442,0.204,0.551838024972648
3061,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,DTREE,edge_ratio,9,0.6860000000000002,0.662,0.522,0.674,0.5740000000000001,0.336,0.5936915391810773
3062,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,GNB,edge_ratio,9,0.71,0.696,0.5559999999999999,0.7020000000000001,0.61,0.376,0.6252320923067074
3063,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,KNN,edge_ratio,9,0.6719999999999999,0.5660000000000001,0.584,0.594,0.5740000000000001,0.33,0.5743427984150448
3064,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,LRG,edge_ratio,9,0.7040000000000001,0.7060000000000001,0.518,0.7040000000000001,0.5740000000000001,0.33799999999999997,0.6106516641455448
3065,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,MLP,edge_ratio,9,0.726,0.728,0.5479999999999999,0.726,0.61,0.382,0.6388079772505355
3066,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,QDA,edge_ratio,9,0.7000000000000001,0.698,0.512,0.698,0.5720000000000001,0.33799999999999997,0.6053021050751014
3067,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,RF,edge_ratio,9,0.7340000000000001,0.762,0.4619999999999999,0.732,0.522,0.28800000000000003,0.6120914804688985
3068,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,SGD,edge_ratio,9,0.6779999999999999,0.598,0.57,0.5880000000000001,0.4600000000000001,0.262,0.5839091353797236
3069,Isomap,autoUniv-au1-1000,_delaunay_edge_ratio_9,SVM,edge_ratio,9,0.69,0.7380000000000001,0.318,0.6679999999999999,0.292,0.094,0.5287356786468512
3070,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,ABC,edge_ratio,9,0.8800000000000001,0.836,0.4300000000000001,0.8539999999999999,0.5579999999999999,0.35200000000000004,0.6326138940424655
3071,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,DTREE,edge_ratio,9,0.8720000000000001,0.782,0.4440000000000001,0.818,0.5720000000000001,0.348,0.6123191094619667
3072,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,GNB,edge_ratio,9,0.924,0.5379999999999999,0.938,0.626,0.6940000000000001,0.462,0.736734693877551
3073,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,KNN,edge_ratio,9,0.8560000000000001,0.782,0.322,0.8140000000000001,0.458,0.23400000000000004,0.552795299938157
3074,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,LRG,edge_ratio,9,0.852,0.8019999999999999,0.252,0.8219999999999998,0.348,0.166,0.5278334364048649
3075,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,MLP,edge_ratio,9,0.8859999999999999,0.7939999999999999,0.5640000000000001,0.8300000000000001,0.66,0.454,0.6789548546691404
3076,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,QDA,edge_ratio,9,0.898,0.804,0.624,0.836,0.6980000000000001,0.5,0.7142176870748299
3077,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,RF,edge_ratio,9,0.8880000000000001,0.892,0.336,0.8859999999999999,0.504,0.28,0.6136652236652236
3078,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,SGD,edge_ratio,9,0.866,0.636,0.424,0.65,0.19,0.09,0.5292929292929294
3079,Isomap,climate-simulation-craches,_delaunay_edge_ratio_9,SVM,edge_ratio,9,0.8340000000000001,0.89,0.08,0.86,0.0,0.0,0.4848484848484849
3080,Isomap,colon32,_delaunay_edge_ratio_9,ABC,edge_ratio,9,0.8700000000000001,0.858,0.8379999999999999,0.8540000000000001,0.8420000000000001,0.7140000000000001,0.8474999999999999
3081,Isomap,colon32,_delaunay_edge_ratio_9,DTREE,edge_ratio,9,0.852,0.8379999999999999,0.7659999999999999,0.8320000000000001,0.7879999999999999,0.6280000000000001,0.8025
3082,Isomap,colon32,_delaunay_edge_ratio_9,GNB,edge_ratio,9,0.916,0.904,0.8960000000000001,0.902,0.898,0.8079999999999999,0.9
3083,Isomap,colon32,_delaunay_edge_ratio_9,KNN,edge_ratio,9,0.8720000000000001,0.858,0.8240000000000001,0.8560000000000001,0.8340000000000001,0.7,0.8400000000000001
3084,Isomap,colon32,_delaunay_edge_ratio_9,LRG,edge_ratio,9,0.914,0.902,0.8960000000000001,0.9,0.9,0.8059999999999999,0.9
3085,Isomap,colon32,_delaunay_edge_ratio_9,MLP,edge_ratio,9,0.912,0.902,0.882,0.9,0.89,0.792,0.8925000000000001
3086,Isomap,colon32,_delaunay_edge_ratio_9,QDA,edge_ratio,9,0.41600000000000004,0.65,0.35000000000000003,0.506,0.0,0.0,0.5
3087,Isomap,colon32,_delaunay_edge_ratio_9,RF,edge_ratio,9,0.892,0.8740000000000001,0.8460000000000001,0.8700000000000001,0.852,0.7300000000000001,0.86
3088,Isomap,colon32,_delaunay_edge_ratio_9,SGD,edge_ratio,9,0.79,0.8240000000000001,0.75,0.79,0.6799999999999999,0.5820000000000001,0.7875
3089,Isomap,colon32,_delaunay_edge_ratio_9,SVM,edge_ratio,9,0.8960000000000001,0.8880000000000001,0.8719999999999999,0.8860000000000001,0.8800000000000001,0.772,0.8800000000000001
3090,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,ABC,edge_ratio,9,0.8200000000000001,0.75,0.30200000000000005,0.7739999999999999,0.342,0.204,0.5264705882352941
3091,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,DTREE,edge_ratio,9,0.792,0.76,0.24800000000000005,0.77,0.2240000000000001,0.13,0.5042483660130719
3092,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,GNB,edge_ratio,9,0.8560000000000001,0.8320000000000001,0.4,0.8379999999999999,0.4980000000000001,0.326,0.6160130718954248
3093,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,KNN,edge_ratio,9,0.8240000000000001,0.772,0.304,0.79,0.36,0.2280000000000001,0.5382352941176471
3094,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,LRG,edge_ratio,9,0.8340000000000001,0.75,0.4779999999999999,0.782,0.522,0.3640000000000001,0.6143790849673201
3095,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,MLP,edge_ratio,9,0.8139999999999998,0.8,0.308,0.8079999999999999,0.35200000000000004,0.218,0.5552287581699347
3096,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,QDA,edge_ratio,9,0.7719999999999999,0.86,0.118,0.8160000000000001,0.0,0.0,0.4888888888888889
3097,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,RF,edge_ratio,9,0.8220000000000001,0.8280000000000001,0.26,0.8200000000000001,0.254,0.16799999999999998,0.5441176470588236
3098,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,SGD,edge_ratio,9,0.8160000000000001,0.8080000000000002,0.2220000000000001,0.8080000000000002,0.222,0.12799999999999995,0.5160130718954248
3099,Isomap,fertility-diagnosis,_delaunay_edge_ratio_9,SVM,edge_ratio,9,0.8440000000000001,0.7799999999999999,0.48200000000000004,0.8019999999999999,0.526,0.3680000000000001,0.6310457516339869
3100,Isomap,habermans-survival,_delaunay_edge_ratio_9,ABC,edge_ratio,9,0.6859999999999999,0.6779999999999999,0.506,0.68,0.5559999999999999,0.326,0.5925653594771242
3101,Isomap,habermans-survival,_delaunay_edge_ratio_9,DTREE,edge_ratio,9,0.6359999999999999,0.602,0.46,0.6180000000000001,0.506,0.262,0.5330310457516341
3102,Isomap,habermans-survival,_delaunay_edge_ratio_9,GNB,edge_ratio,9,0.7340000000000001,0.758,0.502,0.7340000000000001,0.5579999999999999,0.32799999999999996,0.63015522875817
3103,Isomap,habermans-survival,_delaunay_edge_ratio_9,KNN,edge_ratio,9,0.6679999999999999,0.61,0.542,0.63,0.57,0.328,0.5773856209150326
3104,Isomap,habermans-survival,_delaunay_edge_ratio_9,LRG,edge_ratio,9,0.742,0.7460000000000001,0.39,0.696,0.406,0.182,0.5689379084967321
3105,Isomap,habermans-survival,_delaunay_edge_ratio_9,MLP,edge_ratio,9,0.628,0.726,0.374,0.6679999999999999,0.298,0.158,0.5497222222222222
3106,Isomap,habermans-survival,_delaunay_edge_ratio_9,QDA,edge_ratio,9,0.726,0.7440000000000001,0.4900000000000001,0.728,0.5539999999999999,0.316,0.6176062091503267
3107,Isomap,habermans-survival,_delaunay_edge_ratio_9,RF,edge_ratio,9,0.628,0.5959999999999999,0.446,0.61,0.494,0.244,0.5216339869281045
3108,Isomap,habermans-survival,_delaunay_edge_ratio_9,SGD,edge_ratio,9,0.6279999999999999,0.6659999999999999,0.55,0.614,0.4440000000000001,0.25799999999999995,0.6082107843137254
3109,Isomap,habermans-survival,_delaunay_edge_ratio_9,SVM,edge_ratio,9,0.5740000000000001,0.7220000000000001,0.276,0.626,0.096,0.024,0.4991666666666667
3110,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,ABC,edge_ratio,9,0.6759999999999999,0.6619999999999999,0.55,0.6679999999999999,0.5900000000000001,0.35200000000000004,0.6055464792707882
3111,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,DTREE,edge_ratio,9,0.6940000000000001,0.6699999999999999,0.5840000000000001,0.6779999999999999,0.616,0.39,0.6267346697715229
3112,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,GNB,edge_ratio,9,0.748,0.556,0.748,0.5619999999999999,0.61,0.366,0.6509115913616268
3113,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,KNN,edge_ratio,9,0.6460000000000001,0.6,0.532,0.616,0.556,0.316,0.5659212863677783
3114,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,LRG,edge_ratio,9,0.638,0.66,0.43200000000000005,0.6399999999999999,0.47,0.23200000000000004,0.5455695969515956
3115,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,MLP,edge_ratio,9,0.7,0.6659999999999999,0.6100000000000001,0.6759999999999999,0.632,0.4,0.6393203064358273
3116,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,QDA,edge_ratio,9,0.742,0.506,0.74,0.5,0.5539999999999999,0.30400000000000005,0.6221263204076811
3117,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,RF,edge_ratio,9,0.7020000000000001,0.6940000000000001,0.5760000000000001,0.696,0.618,0.388,0.634506475098254
3118,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,SGD,edge_ratio,9,0.6559999999999999,0.5279999999999999,0.544,0.444,0.238,0.096,0.5354143848119751
3119,Isomap,indian-liver-patient,_delaunay_edge_ratio_9,SVM,edge_ratio,9,0.508,0.7159999999999999,0.28400000000000003,0.596,0.0,0.0,0.5
3120,Isomap,ionosphere,_delaunay_edge_ratio_9,ABC,edge_ratio,9,0.908,0.902,0.884,0.902,0.892,0.7999999999999999,0.8932136752136752
3121,Isomap,ionosphere,_delaunay_edge_ratio_9,DTREE,edge_ratio,9,0.8400000000000001,0.8300000000000001,0.8220000000000001,0.8320000000000001,0.8219999999999998,0.6779999999999999,0.8244615384615385
3122,Isomap,ionosphere,_delaunay_edge_ratio_9,GNB,edge_ratio,9,0.8320000000000001,0.8079999999999999,0.8340000000000001,0.8140000000000001,0.82,0.67,0.8216581196581197
3123,Isomap,ionosphere,_delaunay_edge_ratio_9,KNN,edge_ratio,9,0.912,0.904,0.85,0.904,0.8700000000000001,0.764,0.8781196581196582
3124,Isomap,ionosphere,_delaunay_edge_ratio_9,LRG,edge_ratio,9,0.9179999999999999,0.91,0.8480000000000001,0.906,0.8699999999999999,0.764,0.8785641025641026
3125,Isomap,ionosphere,_delaunay_edge_ratio_9,MLP,edge_ratio,9,0.946,0.944,0.912,0.942,0.9259999999999999,0.858,0.9274188034188036
3126,Isomap,ionosphere,_delaunay_edge_ratio_9,QDA,edge_ratio,9,0.898,0.866,0.9179999999999999,0.8700000000000001,0.8880000000000001,0.7839999999999999,0.8921538461538463
